 DIVIPOLA,"EXÁMENES MÉDICO LEGALES POR PRESUNTO DELITO SEXUAL EN COLOMBIA AÑO 2020

CASOS Y TASAS X 100.00 HABITANTES",PRESUNTO DELITO SEXUAL (CASOS),PRESUNTO DELITO SEXUAL (CASOS).1,PRESUNTO DELITO SEXUAL (CASOS).2,PRESUNTO DELITO SEXUAL (CASOS).3,PRESUNTO DELITO SEXUAL (CASOS).4,PRESUNTO DELITO SEXUAL (CASOS).5,PRESUNTO DELITO SEXUAL (CASOS).6,PRESUNTO DELITO SEXUAL (TASAS),PRESUNTO DELITO SEXUAL (TASAS).1,PRESUNTO DELITO SEXUAL (TASAS).2,PRESUNTO DELITO SEXUAL (TASAS).3,PRESUNTO DELITO SEXUAL (TASAS).4,PRESUNTO DELITO SEXUAL (TASAS).5,PRESUNTO DELITO SEXUAL (TASAS).6
CÓDIGOS,SEXO,Hombre,Hombre,HOMBRE,Mujer,Mujer,MUJER,TOTAL,Hombre (Tasa x 100.000 Hab.),Hombre (Tasa x 100.000 Hab.),HOMBRE (TASA X 100.000 HAB.),Mujer (Tasa x 100.000 Hab.),Mujer (Tasa x 100.000 Hab.),MUJER (TASA X 100.000 HAB.),TOTAL
N°,DEPARTAMENTO Y MUNICIPIO DEL HECHO DANE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,(TASA X 100.000 HAB.)
15047,Aquitania,-,-,-,1,2,3,3,0,0,0,41.511000415110004,38.37298541826554,39.36491274111009,19.297568506368197
15051,Arcabuco,-,-,-,1,-,1,1,0,0,0,113.37868480725623,0,33.45600535296086,16.72800267648043
15087,Belén,-,-,-,3,1,4,4,0,0,0,287.08133971291863,34.59010722933241,101.62601626016261,53.10674455655868
15104,Boyacá,-,-,-,1,1,2,2,0,0,0,141.84397163120568,56.72149744753262,81.03727714748784,39.07776475185619
15162,Cerinza,1,-,1,-,-,-,1,221.72949002217294,0,55.772448410485225,0,0,0,26.98327037236913
15172,Chinavita,-,-,-,2,-,2,2,0,0,0,531.9148936170212,0,123.30456226880395,62.61740763932373
15176,Chiquinquirá,1,-,1,16,4,20,21,11.574074074074074,0,3.6138918000795055,193.98642095053347,18.16860465116279,66.08511763150939,36.2475187710365
15232,Chíquiza,-,-,-,1,-,1,1,0,0,0,140.0560224089636,0,43.271311120726956,21.079258010118043
15185,Chitaraque,1,-,1,1,-,1,2,109.64912280701753,0,32.88391976323578,112.23344556677891,0,35.41076487252125,34.10059676044331
15187,Chivatá,-,-,-,2,2,4,4,0,0,0,402.4144869215292,217.86492374727672,282.6855123674911,141.14326040931547
15236,Chivor,-,-,-,-,1,1,1,0,0,0,0,118.06375442739079,86.58008658008659,39.5882818685669
15189,Ciénega,-,-,-,-,1,1,1,0,0,0,0,61.42506142506142,42.5531914893617,21.482277121374867
15204,Cómbita,2,5,7,1,-,1,8,135.13513513513513,73.60518180479906,84.61259518916958,72.83321194464676,0,19.972039145196725,60.24096385542169
15215,Corrales,-,-,-,1,-,1,1,0,0,0,362.3188405797101,0,80.64516129032258,39.29273084479371
15223,Cubará,-,1,1,1,-,1,2,0,35.44842254519674,18.570102135561743,39.856516540454365,0,18.63932898415657,18.604651162790695
15238,Duitama,5,-,5,38,11,49,54,29.654231658857718,0,8.287613333112331,241.3004826009652,21.74299776640114,73.86303682599979,42.63045709323439
15272,Firavitoba,-,-,-,2,-,2,2,0,0,0,237.52969121140143,0,57.38880918220947,29.403116730373416
15276,Floresta,-,-,-,1,-,1,1,0,0,0,259.0673575129534,0,58.651026392961874,30.950170225936244
15293,Gachantivá,-,-,-,1,-,1,1,0,0,0,261.0966057441253,0,75.8150113722517,35.99712023038157
15299,Garagoa,2,-,2,16,-,16,18,85.43357539513029,0,22.927891780350798,706.7137809187279,0,166.68402958641525,98.2425499399629
15332,Güicán,-,-,-,1,-,1,1,0,0,0,136.05442176870747,0,46.992481203007515,23.250406882120437
15362,Iza,-,-,-,1,-,1,1,0,0,0,390.625,0,99.70089730807577,50.12531328320802
15367,Jenesano,2,-,2,7,-,7,9,186.74136321195147,0,55.432372505543235,641.025641025641,0,187.66756032171583,122.64922322158627
15368,Jericó,-,-,-,1,1,2,2,0,0,0,174.21602787456445,76.92307692307692,106.72358591248667,51.42710208279763
15377,Labranzagrande,1,-,1,1,-,1,2,230.94688221709006,0,52.96610169491525,240.3846153846154,0,62.30529595015577,57.2573718866304
15425,Macanal,1,-,1,1,2,3,4,154.5595054095827,0,38.895371450797356,161.55088852988692,106.26992561105206,119.95201919232306,78.86435331230284
15442,Maripí,-,-,-,1,-,1,1,0,0,0,132.27513227513228,0,39.38558487593541,17.596339961288052
15455,Miraflores,1,-,1,3,1,4,5,78.125,0,22.114108801415306,302.11480362537765,28.571428571428573,89.02737591809482,55.463117027176935
15466,Monguí,-,-,-,1,1,2,2,0,0,0,149.03129657228018,62.5,88.06693086745926,46.59832246039142
15469,Moniquirá,-,1,1,4,-,4,5,0,12.11827435773146,8.759635599159074,137.50429700928154,0,34.42340791738383,21.705157145337733
15476,Motavita,-,-,-,3,1,4,4,0,0,0,306.43513789581203,52.11047420531526,138.02622498274673,70.13852358407856
15480,Muzo,-,-,-,1,-,1,1,0,0,0,85.03401360544217,0,25.89331952356292,11.913271384322135
15491,Nobsa,-,-,-,3,2,5,5,0,0,0,135.13513513513513,31.625553447185325,58.52059925093633,30.402529490453606
15494,Nuevo Colón,-,-,-,4,-,4,4,0,0,0,567.3758865248227,0,157.9778830963665,76.67241709794901
15500,Oicatá,-,-,-,1,-,1,1,0,0,0,268.81720430107526,0,70.32348804500704,34.602076124567475
15507,Otanche,-,-,-,1,2,3,3,0,0,0,81.49959250203749,74.8502994011976,76.94280584765325,37.48125937031484
15511,Pachavita,-,-,-,1,-,1,1,0,0,0,371.74721189591077,0,84.6740050804403,40.96681687832856
15516,Paipa,-,1,1,4,7,11,12,0,8.460952703274389,5.97943075819182,87.68084173608067,52.26610916150228,61.264271790587586,34.603073906398684
15518,Pajarito,-,-,-,1,-,1,1,0,0,0,289.01734104046244,0,86.13264427217915,41.42502071251035
15531,Pauna,-,-,-,4,-,4,4,0,0,0,437.1584699453552,0,115.57353366079168,55.463117027176935
15533,Paya,-,-,-,1,-,1,1,0,0,0,211.864406779661,0,80.90614886731392,37.95066413662239
15537,Paz de Río,-,-,-,1,1,2,2,0,0,0,189.3939393939394,62.11180124223603,93.54536950420955,47.64173415912339
15572,Puerto Boyacá,-,-,-,16,4,20,20,0,0,0,216.45021645021646,23.59186080802123,82.14564422721485,41.432744297818566
15580,Quípama,2,-,2,-,-,-,2,292.82576866764276,0,74.23904974016332,0,0,0,40.14452027298274
15599,Ramiriquí,-,-,-,2,-,2,2,0,0,0,130.03901170351105,0,39.33136676499508,19.84914648670107
15632,Saboyá,-,-,-,2,1,3,3,0,0,0,92.93680297397769,20.304568527918782,42.3908435777872,21.662213878258356
15646,Samacá,1,-,1,5,-,5,6,30.8546744831842,0,10.586491636671607,162.1271076523995,0,53.35040546308152,31.884366032522053
15664,San José de Pare,1,-,1,1,-,1,2,146.19883040935673,0,38.31417624521073,164.20361247947454,0,41.85851820845542,40.008001600320064
15667,San Luis de Gaceno,-,-,-,2,2,4,4,0,0,0,273.972602739726,102.7221366204417,149.42099364960777,73.08605883427737
15681,San Pablo de Borbur,-,-,-,1,-,1,1,0,0,0,97.08737864077669,0,32.57328990228013,14.88981536628946
15690,Santa María,-,-,-,2,-,2,2,0,0,0,410.6776180698152,0,118.83541295306001,57.17552887364208
15693,Santa Rosa de Viterbo,-,1,1,-,-,-,1,0,18.590816136828405,14.367816091954023,0,0,0,7.5046904315197
15686,Santana,-,-,-,2,-,2,2,0,0,0,190.83969465648855,0,53.69127516778523,25.940337224383917
15723,Sativasur,1,-,1,1,1,2,3,704.2253521126761,0,195.69471624266143,649.3506493506494,227.27272727272725,336.70033670033666,271.49321266968326
15740,Siachoque,-,-,-,2,1,3,3,0,0,0,171.0863986313088,47.34848484848485,91.43553794574825,44.286979627989375
15757,Socha,-,-,-,1,1,2,2,0,0,0,81.9672131147541,35.149384885764505,49.200492004920044,24.73410833539451
15755,Socotá,-,-,-,3,-,3,3,0,0,0,257.0694087403599,0,88.18342151675485,41.60310636527527
15759,Sogamoso,2,-,2,22,7,29,31,11.55268022181146,0,3.202408210974653,135.9787378700785,13.340194004535666,42.24203227873915,23.645169901986957
15762,Sora,-,-,-,1,-,1,1,0,0,0,219.29824561403507,0,67.20430107526882,32.49918752031199
15764,Soracá,-,-,-,2,-,2,2,0,0,0,191.75455417066155,0,65.55227794165847,32.95978905735003
15763,Sotaquirá,1,-,1,2,-,2,3,72.8862973760933,0,23.512814483893724,156.00624024961,0,49.35834155972359,36.12281757977122
15776,Sutamarchán,-,-,-,1,-,1,1,0,0,0,117.096018735363,0,32.24766204450177,16.056518946692357
15778,Sutatenza,-,-,-,1,2,3,3,0,0,0,215.98272138228944,117.71630370806356,138.7604070305273,71.05637138796779
15790,Tasco,-,-,-,3,1,4,4,0,0,0,372.20843672456573,48.309178743961354,139.08205841446454,69.06077348066297
15804,Tibaná,-,-,-,3,1,4,4,0,0,0,246.1033634126333,29.3513354857646,86.46779074794638,43.86445882223928
15806,Tibasosa,-,-,-,2,1,3,3,0,0,0,116.82242990654204,19.704433497536947,44.20215117135701,22.394744699910422
15808,Tinjacá,-,-,-,1,-,1,1,0,0,0,220.7505518763797,0,59.41770647653001,29.84183825723665
15814,Toca,-,-,-,2,1,3,3,0,0,0,142.34875444839858,33.523298692591354,68.36827711941659,33.73439784099854
15820,Tópaga,-,-,-,1,-,1,1,0,0,0,169.2047377326565,0,52.16484089723526,27.04895861509332
15822,Tota,-,-,-,1,2,3,3,0,0,0,116.14401858304298,114.5475372279496,115.07479861910241,57.32849226065354
15001,Tunja,6,1,7,83,20,103,110,24.837521215382708,1.6526740265749982,8.267879288962382,360.08676789587855,27.953262145692403,108.8817945411108,61.36235586819367
15835,Turmequé,-,1,1,4,1,5,6,0,46.16805170821791,32.808398950131235,504.4136191677175,43.196544276457885,160.87516087516087,97.46588693957115
15837,Tuta,1,-,1,3,-,3,4,77.1604938271605,0,24.271844660194173,231.48148148148147,0,69.1085003455425,47.27573572863728
15842,Úmbita,-,-,-,1,-,1,1,0,0,0,90.82652134423252,0,27.300027300027303,13.241525423728813
15861,Ventaquemada,-,-,-,4,1,5,5,0,0,0,164.13623307345097,17.6522506619594,61.71315724512466,31.069409059839682
15407,Villa de Leyva,-,-,-,9,-,9,9,0,0,0,405.04050405040505,0,103.83017997231195,53.025393271666765
15897,Zetaquira,-,-,-,1,-,1,1,0,0,0,160.51364365971108,0,43.802014892685065,21.62162162162162
17,Caldas,50,10,60,242,44,286,346,40.54032140366809,2.7067335410300206,12.17574469898515,205.0048286261288,10.79426137813279,54.40675709095059,33.97309448742357
17013,Aguadas,1,-,1,1,-,1,2,32.62642740619902,0,8.706251088281386,34.674063800277395,0,8.649022660439371,8.677542519958347
17042,Anserma,6,-,6,11,1,12,18,128.45215157353886,0,32.71716015049894,250.91240875912408,7.15922107674685,65.38796861377507,49.05835218445941
17050,Aranzazu,-,-,-,1,-,1,1,0,0,0,70.67137809187278,0,17.905102954341988,9.473285335354301
17088,Belalcázar,-,-,-,3,-,3,3,0,0,0,197.6284584980237,0,57.16463414634146,28.169014084507044
17174,Chinchiná,-,-,-,5,1,6,6,0,0,0,83.01510874979246,4.720766652504366,22.053958685584064,11.47951862551897
17272,Filadelfia,-,-,-,2,-,2,2,0,0,0,139.86013986013987,0,35.236081747709655,17.543859649122805
17380,La Dorada,5,2,7,18,6,24,31,49.18839153959665,7.779376871912559,19.51273903105313,179.31858936043037,21.356873353741012,62.939263610615754,41.88849552738967
17388,La Merced,-,-,-,1,-,1,1,0,0,0,147.92899408284023,0,34.566194262011756,17.001020061203672
17001,Manizales,27,5,32,118,19,137,169,57.93991416309013,3.05522627005756,15.21968666470079,259.9233446407331,9.973334453146323,58.073978618602325,37.878787878787875
17433,Manzanares,-,-,-,-,1,1,1,0,0,0,0,15.415446277169725,11.326311020500622,5.619871866921434
17442,Marmato,1,-,1,3,-,3,4,64.64124111182934,0,21.43163309044149,216.13832853025937,0,66.65185514330149,43.63477691720301
17444,Marquetalia,-,-,-,1,-,1,1,0,0,0,52.93806246691371,0,14.929829799940281,7.412898443291327
17486,Neira,1,-,1,4,-,4,5,34.129692832764505,0,9.456264775413713,153.90534821085035,0,37.9542651105418,23.680969972530075
17495,Norcasia,-,-,-,3,2,5,5,0,0,0,326.4417845484222,92.5925925925926,162.39038648911986,81.59268929503916
17513,Pácora,-,-,-,1,-,1,1,0,0,0,58.5480093676815,0,13.157894736842104,6.525711302531977
17524,Palestina,-,-,-,1,1,2,2,0,0,0,48.92367906066536,17.50087504375219,25.77984016499098,12.754288629551686
17614,Riosucio,1,1,2,11,1,12,14,13.92563709789723,5.405989836739107,7.788465282916001,161.40865737344095,5.13821806597472,45.66731362027629,26.945877280776042
17616,Risaralda,1,-,1,4,1,5,6,69.93006993006993,0,18.09299800977022,315.70639305445934,26.497085320614733,99.18666931164452,56.77517032551098
17653,Salamina,2,1,3,4,2,6,9,84.28150021070375,13.574046423238766,30.800821355236142,184.24689083371717,26.73082063619353,62.15684243240443,46.408497911617594
17662,Samaná,-,-,-,5,-,5,5,0,0,0,174.33751743375174,0,51.015202530354046,25.041318174988735
17665,San José,-,-,-,2,-,2,2,0,0,0,299.4011976047904,0,83.68200836820083,40.68348250610252
17777,Supía,-,-,-,17,3,20,20,0,0,0,446.3113678130743,26.814444047193422,133.3600053344002,68.11293123999592
17867,Victoria,-,-,-,1,1,2,2,0,0,0,67.43088334457181,26.652452025586353,38.20439350525311,19.321804656554924
17873,Villamaría,5,1,6,23,5,28,34,59.930480642454754,4.1459369817578775,18.48258016819148,294.4188428059396,18.413493407969362,80.07778985300006,50.42340832579453
17877,Viterbo,-,-,-,2,-,2,2,0,0,0,135.0438892640108,0,29.598934438360217,15.560569516844316
18,Caquetá,29,4,33,201,29,230,263,38.4620485682834,3.03285338428527,15.919879587819846,280.942064434971,22.021748374946846,113.17059729473067,64.06493212283902
18094,Belén de los Andaquíes,4,-,4,1,-,1,5,184.07731247123792,0,72.04610951008645,49.09180166912125,0,17.765144785930005,44.71871925588051
18150,Cartagena del Chairá,1,-,1,21,2,23,24,15.202189115232594,0,6.295247088448222,330.3964757709251,22.44668911335578,150.66160094327265,77.04407563160092
18205,Curillo,-,-,-,-,1,1,1,0,0,0,0,42.462845010615716,25.660764690787786,12.866700977869275
18247,El Doncello,2,-,2,7,-,7,9,57.90387955993051,0,21.072595090085343,215.98272138228944,0,71.4796283059328,46.670815183571875
18256,El Paujíl,1,-,1,6,2,8,9,28.129395218002813,0,10.615711252653929,180.72289156626508,34.940600978336825,88.45643520566122,48.74350086655113
18001,Florencia,13,3,16,67,11,78,94,46.813107670147645,5.185466864866734,18.68634962160142,254.3852988078062,18.01831315828269,89.25812763912252,54.33180549213633
18410,La Montañita,1,-,1,3,-,3,4,32.93807641633729,0,13.017443374121324,106.91375623663579,0,42.796005706134096,27.225701061802344
18460,Milán,-,-,-,7,-,7,7,0,0,0,320.95369096744616,0,145.74224443056423,70.33762057877814
18592,Puerto Rico,1,-,1,17,1,18,19,19.66181675186787,0,7.517666516313337,347.3641193297916,12.367054167697255,138.6748844375963,72.29282398599803
18610,San José del Fragua,1,-,1,9,2,11,12,37.70739064856712,0,15.062509414068384,351.83737294761534,51.25576627370579,170.27863777089783,91.61004656844034
18753,San Vicente del Caguán,4,1,5,51,8,59,64,37.60105282947923,5.971218725741924,18.258170531312764,510.1530459137742,52.593517848925124,234.0526816883529,121.6891981822676
18756,Solano,-,-,-,3,-,3,3,0,0,0,127.06480304955528,0,57.43825387708214,26.080153003564288
18785,Solita,-,-,-,5,-,5,5,0,0,0,410.17227235438884,0,159.64240102171138,78.7897888433659
18860,Valparaíso,1,-,1,4,2,6,7,71.83908045977012,0,27.20348204570185,316.7062549485352,94.8316737790422,177.9359430604982,99.31895573212259
85,Casanare,30,1,31,281,39,320,351,41.389015355324695,0.6815006644631478,14.14117453858716,404.76499142935336,26.61135144724811,148.16392486236958,80.65350015510289
85010,Aguazul,3,-,3,26,7,33,36,48.41833440929632,0,15.768725361366622,450.45045045045043,52.97812760160448,173.82143797735054,94.71191791633781
85125,Hato Corozal,1,-,1,3,1,4,5,40.6669377795852,0,15.827793605571383,125.997480050399,29.33411557641537,69.08462867012089,41.295011562603236
85139,Maní,1,-,1,17,2,19,20,32.84072249589491,0,10.95290251916758,618.63173216885,35.810205908683976,228.00912036481458,114.52785890167783
85162,Monterrey,2,-,2,20,3,23,25,70.57163020465774,0,22.363860002236386,711.7437722419928,47.953964194373405,253.69512464151776,138.81947914931422
85225,Nunchía,1,-,1,2,-,2,3,66.62225183211193,0,21.340162185232607,145.03263234227703,0,49.66476285075739,34.43130953747274
85230,Orocué,-,-,-,2,1,3,3,0,0,0,80.87343307723413,27.17391304347826,48.75670404680643,23.711666139740753
85250,Paz de Ariporo,1,-,1,17,4,21,22,14.65845793022574,0,5.276487969607429,259.97858999847074,33.738191632928476,114.16145691764065,58.90700725627226
85263,Pore,-,-,-,14,-,14,14,0,0,0,661.625708884688,0,238.13573737030106,116.09586201177544
85300,Sabanalarga,-,-,-,3,-,3,3,0,0,0,635.5932203389831,0,171.0376282782212,84.05715886803026
85400,Támara,-,-,-,-,1,1,1,0,0,0,0,52.05622071837585,32.43593902043464,15.227653418608192
85410,Tauramena,2,-,2,22,-,22,24,45.74565416285453,0,15.672752919050232,531.400966183575,0,177.24782468578795,95.34024550113217
85430,Trinidad,-,-,-,2,2,4,4,0,0,0,83.57709987463436,47.13646005185011,60.27727546714888,29.74198825191464
85440,Villanueva,5,-,5,37,6,43,48,83.44459279038719,0,27.33285956376756,651.293786305228,49.140049140049136,240.344307193561,132.65531726730046
85001,Yopal,14,1,15,116,12,128,143,51.345998679674324,1.6501922473968218,17.071643999317132,434.73372559307427,19.005384859043396,142.5024770938401,80.47814146143803
19,Cauca,38,5,43,271,64,335,378,16.85286121668788,0.975760165957289,5.827332084748381,125.22179506136331,11.904341178418173,44.4276459315549,25.336190469168606
19022,Almaguer,-,-,-,7,-,7,7,0,0,0,286.1815208503679,0,76.67031763417306,38.51020520437916
19050,Argelia,-,-,-,2,-,2,2,0,0,0,51.12474437627812,0,15.782828282828284,7.522190461862494
19075,Balboa,1,-,1,3,-,3,4,32.23726627981947,0,9.301460329271697,99.8003992015968,0,28.074115665356544,18.659327331249706
19100,Bolívar,-,2,2,4,-,4,6,0,14.336917562724015,10.670081092616304,90.49773755656109,0,21.917808219178085,16.218846299399903
19110,Buenos Aires,-,-,-,1,1,2,2,0,0,0,19.496977968414896,9.110787172011662,12.418503570319777,6.240444319635559
19130,Cajibío,2,-,2,9,1,10,12,29.26972047416947,0,9.135340063033846,141.66535495041714,6.855419208884624,47.75549188156638,28.015782223986175
19137,Caldono,-,1,1,-,-,-,1,0,7.538635506973238,4.704775346977182,0,0,0,2.3940627244433803
19142,Caloto,-,-,-,1,2,3,3,0,0,0,22.222222222222225,18.700327255726975,19.743336623889437,9.928514694201747
19212,Corinto,-,-,-,5,2,7,7,0,0,0,137.1742112482853,22.172949002217294,55.27043031977892,27.51572327044025
19256,El Tambo,-,-,-,23,3,26,26,0,0,0,319.0456373976973,15.771212280517297,99.11936258625292,48.35500009299039
19290,Florencia,-,-,-,2,-,2,2,0,0,0,303.030303030303,0,77.13073659853451,37.714501225721285
19300,Guachené,-,-,-,2,2,4,4,0,0,0,68.98930665746809,25.57871850620284,37.32039559619332,19.98001998001998
19355,Inzá,-,-,-,1,-,1,1,0,0,0,18.66368047779022,0,6.862005077883757,3.3966237559865498
19392,La Sierra,2,1,3,6,-,6,9,145.7725947521866,24.57606291472106,55.13692335967653,438.2761139517896,0,115.07479861910241,84.46738620366025
19397,La Vega,-,-,-,5,1,6,6,0,0,0,153.56265356265357,11.27777151234916,49.49269982677555,24.348672997321646
19418,López de Micay,-,-,-,1,-,1,1,0,0,0,25.169896803423107,0,10.699764605178686,5.282062117050496
19450,Mercaderes,-,-,-,3,-,3,3,0,0,0,105.5594651653765,0,26.162030173541467,12.988699831146901
19455,Miranda,-,1,1,5,2,7,8,0,8.92299455697332,6.3747051698858925,114.36413540713633,16.6347833319471,42.69594388533089,24.936101240571038
19473,Morales,-,-,-,4,-,4,4,0,0,0,58.462437883659746,0,20.163322915616494,9.979044007584074
19513,Padilla,-,-,-,2,1,3,3,0,0,0,146.6275659824047,25.555839509327882,56.85048322910745,30.024019215372295
19517,Páez,-,-,-,4,-,4,4,0,0,0,41.662326840954066,0,17.465723517596714,8.557614137178554
19532,Patía,3,-,3,13,4,17,20,56.85048322910745,0,16.47808414808305,249.52015355086374,28.41312686461145,88.13770219825798,53.34186803221849
19548,Piendamó,1,-,1,-,-,-,1,16.616816218012627,0,4.832552070748562,0,0,0,2.3902287448908863
19001,Popayán,19,-,19,96,28,124,143,48.150025342118596,0,12.150279776179056,254.82441005494653,21.30427835561406,73.32852361296732,43.93551618086685
19573,Puerto Tejada,3,-,3,7,2,9,12,49.72650422675286,0,15.480674957428144,121.31715771230502,12.01634222542658,40.15347550637994,28.712942358768213
19585,Puracé,-,-,-,2,1,3,3,0,0,0,72.15007215007215,16.54807214959457,34.03289846851957,17.075530764414594
19622,Rosas,2,-,2,4,1,5,7,144.61315979754158,0,33.88681802778719,303.030303030303,23.16423442205235,88.69966294128082,60.663835687667905
19693,San Sebastián,-,-,-,4,-,4,4,0,0,0,289.6451846488052,0,72.1110510185686,36.15982643283312
19701,Santa Rosa,-,-,-,1,-,1,1,0,0,0,118.76484560570071,0,38.97116134060795,18.57700167193015
19698,Santander de Quilichao,2,-,2,21,5,26,28,12.038764822729188,0,3.631411711302769,134.9787890474354,11.801359516616316,44.884853088423164,24.778541782816085
19743,Silvia,2,-,2,8,1,9,11,30.773965225419296,0,10.582570506376,127.32770969282191,7.763372408974459,46.9630557294928,28.899456164779444
19760,Sotara,-,-,-,-,2,2,2,0,0,0,0,37.94346423828495,27.979854504756577,14.074595355383533
19780,Suárez,-,-,-,2,1,3,3,0,0,0,38.00114003420103,9.243852837862821,18.655556246502083,9.223390518354547
19785,Sucre,-,-,-,2,1,3,3,0,0,0,174.3679163034002,27.685492801771872,63.03845345660853,31.026993484331367
19807,Timbío,1,-,1,10,1,11,12,20.990764063811923,0,5.566069241901369,219.3944712593243,7.265857734505559,60.04039080836199,33.06969438090776
19821,Toribío,-,-,-,1,-,1,1,0,0,0,15.964240102171138,0,5.498130635583902,2.72524118384477
19824,Totoró,-,-,-,5,1,6,6,0,0,0,111.95700850873264,12.004801920768308,46.88965301656768,23.426518819303453
19845,Villa Rica,-,-,-,5,1,6,6,0,0,0,163.71971185330713,11.921793037672865,52.43838489774515,28.132033008252062
20,Cesar,30,8,38,287,62,349,387,12.890750886239124,1.9643471001325936,5.937639163417892,128.4271477986155,14.354210993010424,53.249761215254146,29.875241916122363
20011,Aguachica,2,1,3,22,1,23,26,10.058338362502514,2.6447330142022163,5.199757344657249,114.30352782251778,2.397506593143131,37.731515658579,21.912820685702727
20013,Agustín Codazzi,1,-,1,18,1,19,20,8.545547769612032,0,3.080809636772544,157.92244253377785,4.803304673615448,58.97507527081975,30.923371884470285
20032,Astrea,-,1,1,1,-,1,2,0,15.20450053215752,9.280742459396752,25.374270489723422,0,9.72100709633518,9.495774380400722
20045,Becerril,-,-,-,2,1,3,3,0,0,0,43.11273981461522,14.62629808395495,26.141512722202858,12.871117212974085
20060,Bosconia,-,-,-,3,1,4,4,0,0,0,37.81671498802471,7.34322220590395,18.5606236369542,9.232331625351982
20178,Chiriguaná,2,-,2,11,3,14,16,35.68242640499554,0,13.599891200870394,204.9944092433843,31.380753138075313,93.79606056545624,53.99568034557236
20228,Curumaní,3,-,3,13,3,16,19,40.46944556859571,0,15.226880519744187,184.39716312056737,23.228803716608596,80.14024542950163,47.89875715330123
20238,El Copey,-,-,-,7,2,9,9,0,0,0,121.21212121212122,19.950124688279303,56.9620253164557,28.436018957345972
20250,El Paso,-,-,-,7,-,7,7,0,0,0,86.36644046884639,0,34.0632603406326,17.132507709628467
20295,Gamarra,1,-,1,3,-,3,4,40.306328093510686,0,12.591286829513976,117.87819253438114,0,37.86922494319616,25.214321734745337
20310,González,-,-,-,1,-,1,1,0,0,0,150.60240963855424,0,45.892611289582376,21.891418563922944
20400,La Jagua de Ibirico,1,-,1,12,1,13,14,10.058338362502514,0,3.9450844248066907,124.93492972410203,6.252735571812669,50.78521759512462,27.480076944215444
20621,La Paz,-,-,-,12,1,13,13,0,0,0,226.8002268002268,10.540739959945189,87.96860197591013,43.91446812823025
20443,Manaure Balcón del Cesar,1,-,1,2,1,3,4,53.676865271068166,0,18.224895206852562,109.52902519167579,28.39295854628052,56.09573672400897,36.91739732348869
20517,Pailitas,-,1,1,1,-,1,2,0,16.10305958132045,10.345541071798054,29.64719833975689,0,9.961151509114453,10.14970819588937
20570,Pueblo Bello,2,-,2,6,1,7,9,28.32058906825262,0,13.430931435095024,85.22727272727272,13.32267519317879,48.12319538017324,30.57376770730713
20614,Río de Oro,-,-,-,2,-,2,2,0,0,0,76.92307692307692,0,22.771262666514858,11.240375428539314
20710,San Alberto,-,-,-,1,-,1,1,0,0,0,20.69108214359611,0,6.999860002799944,3.5145678838786774
20750,San Diego,-,-,-,5,1,6,6,0,0,0,142.28799089356858,14.970059880239521,58.85815185403178,29.31118710307767
20787,Tamalameque,-,-,-,-,2,2,2,0,0,0,0,38.85758694385079,24.43195699975568,12.354067576749646
20001,Valledupar,17,5,22,158,43,201,223,18.681113394358302,2.9685041707483597,8.479933393977706,182.02764976958525,23.029134532990575,73.48639953202691,41.842103288076316
27,Chocó,15,2,17,96,29,125,142,13.741423061772275,1.2527246761706712,6.324145961288787,91.45905778116514,16.960254520785085,45.297568788887965,26.066333311305446
27050,Atrato,1,-,1,3,-,3,4,81.43322475570032,0,31.89792663476874,302.4193548387097,0,97.62447120078099,64.43298969072166
27073,Bagadó,-,-,-,1,-,1,1,0,0,0,37.36920777279522,0,17.65536723163842,8.87941751021133
27075,Bahía Solano,-,-,-,-,1,1,1,0,0,0,0,31.387319522912744,19.7199763360284,9.728572818367546
27077,Bajo Baudó,-,1,1,-,3,3,4,0,11.889192723814054,6.520605112154407,0,35.240220838717256,19.82029598308668,13.126804935678656
27150,Carmen del Darién,-,-,-,1,-,1,1,0,0,0,24.777006937561943,0,10.775862068965518,5.125839356194577
27160,Cértegui,-,-,-,1,-,1,1,0,0,0,96.43201542912247,0,32.39390994493035,17.36111111111111
27205,Condoto,-,-,-,4,1,5,5,0,0,0,182.31540565177758,23.11604253351826,76.68711656441718,40.43017708417563
27135,El Cantón del San Pablo,-,-,-,1,2,3,3,0,0,0,82.50825082508251,100.150225338007,93.48706762231225,47.72510340439071
27245,El Carmen de Atrato,-,-,-,1,-,1,1,0,0,0,72.46376811594203,0,24.14875633904854,12.177301509985387
27361,Istmina,1,-,1,1,-,1,2,17.445917655268666,0,6.7272115708039015,17.68033946251768,0,6.273132174894926,6.492241771083555
27413,Lloró,-,-,-,1,-,1,1,0,0,0,39.0015600624025,0,20.27986209693774,10.087763542822556
27430,Medio Baudó,-,-,-,1,1,2,2,0,0,0,30.883261272390367,21.92982456140351,25.647601949217744,12.752662118217177
27491,Nóvita,-,-,-,-,1,1,1,0,0,0,0,34.48275862068965,21.949078138718175,10.982976386600768
