 DIVIPOLA,DEPARTAMENTO Y MUNICIPIO DEL HECHO DANE ,Menores de Edad (<18 años)/Hombre/VIOLENCIA DE PAREJA (CASOS),Mayores de Edad (>18 años)/Hombre/VIOLENCIA DE PAREJA (CASOS),TOTAL/HOMBRE/VIOLENCIA DE PAREJA (CASOS),Menores de Edad (<18 años)/Mujer/VIOLENCIA DE PAREJA (CASOS),Mayores de Edad (>18 años)/Mujer/VIOLENCIA DE PAREJA (CASOS),TOTAL/MUJER/VIOLENCIA DE PAREJA (CASOS),/TOTAL/VIOLENCIA DE PAREJA (CASOS),Menores de Edad (<18 años)/Hombre (Tasa x 100.000 Hab.)/VIOLENCIA DE PAREJA (TASAS),Mayores de Edad (>18 años)/Hombre (Tasa x 100.000 Hab.)/VIOLENCIA DE PAREJA (TASAS),TOTAL/HOMBRE (TASA X 100.000 HAB.)/VIOLENCIA DE PAREJA (TASAS),Menores de Edad (<18 años)/Mujer (Tasa x 100.000 Hab.)/VIOLENCIA DE PAREJA (TASAS),Mayores de Edad (>18 años)/Mujer (Tasa x 100.000 Hab.)/VIOLENCIA DE PAREJA (TASAS),TOTAL/MUJER (TASA X 100.000 HAB.)/VIOLENCIA DE PAREJA (TASAS),(TASA X 100.000 HAB.)/TOTAL/VIOLENCIA DE PAREJA (TASAS)
5154,Caucasia,0.0,5.0,5.0,2.0,51.0,53.0,58.0,0.0,17.099278410451078,13.670913763875978,27.442371020856204,157.2181633219273,133.41052684572205,76.0147311306536
5172,Chigorodó,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,49.09421179242967,39.60709759188847,20.82856012163879
5190,Cisneros,0.0,2.0,2.0,0.0,7.0,7.0,9.0,0.0,57.43825387708214,49.23682914820286,0.0,176.85699848408288,154.11712901805373,104.60251046025104
5101,Ciudad Bolívar,0.0,4.0,4.0,0.0,11.0,11.0,15.0,0.0,42.57130693912303,35.85193152281079,0.0,113.47225087683104,97.16456143450225,66.73191565085861
5197,Cocorná,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18.85014137606032,15.959144589849984,8.17460966238862
5206,Concepción,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,287.1912693854107,251.00401606425703,122.78978388998036
5209,Concordia,0.0,2.0,2.0,2.0,13.0,15.0,17.0,0.0,25.94370216629913,21.689621516104545,138.31258644536655,164.8490996703018,160.73724817831118,91.62938608311323
5212,Copacabana,0.0,9.0,9.0,4.0,32.0,36.0,45.0,0.0,29.249268768280793,25.622775800711747,95.9462700887503,95.4027786059269,95.46286229482114,61.7826349607337
5234,Dabeiba,0.0,2.0,2.0,0.0,12.0,12.0,14.0,0.0,29.154518950437318,22.698899103393487,0.0,175.0036459092898,137.56735068210477,79.84487281852401
5237,Donmatías,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,25.80312217778351,21.961128802020426,11.97389690474765
5240,Ebéjico,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,153.7785588752197,134.71901462663587,65.73387172504461
5148,El Carmen de Viboral,0.0,4.0,4.0,0.0,28.0,28.0,32.0,0.0,18.16282976887799,15.469100471807563,0.0,121.72854534388314,104.32579455270316,60.724519422358014
5697,El Santuario,0.0,2.0,2.0,0.0,10.0,10.0,12.0,0.0,17.50700280112045,14.389524426217713,0.0,74.21150278293135,62.928701780882264,40.28197381671702
5264,Entrerríos,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,98.25595676737902,82.15239268843705,40.77887654195127
5266,Envigado,1.0,13.0,14.0,2.0,56.0,58.0,72.0,9.719117504130624,14.4365845262024,13.952839402818475,20.774903916069388,50.69570806514399,48.29711050045799,32.663726931242856
5282,Fredonia,0.0,1.0,1.0,0.0,11.0,11.0,12.0,0.0,10.428616122640525,9.070294784580499,0.0,116.41443538998836,101.70118343195266,54.94253926102285
5306,Giraldo,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,52.96610169491525,43.55400696864111,21.331058020477816
5308,Girardota,0.0,1.0,1.0,0.0,12.0,12.0,13.0,0.0,4.961055712655654,4.315367021965218,0.0,55.368430766391356,48.83209896638724,27.226841476951428
5310,Gómez Plata,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,186.31887143997872,162.45068461359944,81.28193218764515
5313,Granada,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,29.612081729345572,24.98126405196103,12.73074474856779
5315,Guadalupe,0.0,1.0,1.0,0.0,8.0,8.0,9.0,0.0,42.22972972972973,35.28581510232887,0.0,342.4657534246575,286.4303616183316,159.94313133108227
5318,Guarne,0.0,10.0,10.0,0.0,40.0,40.0,50.0,0.0,46.31559446065491,40.29333548231123,0.0,175.13134851138355,155.33980582524273,98.87676000632811
5321,Guatapé,0.0,1.0,1.0,0.0,7.0,7.0,8.0,0.0,31.5059861373661,27.292576419213972,0.0,207.0393374741201,181.48820326678765,106.36883393165802
5353,Hispania,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,48.80429477794046,41.911148365465216,20.968756552736423
5360,Itagüí,0.0,21.0,21.0,6.0,119.0,125.0,146.0,0.0,19.615352282386347,17.2873654055122,43.2152117545376,97.31206097132156,91.7963443023845,56.66667960426474
5361,Ituango,0.0,1.0,1.0,1.0,8.0,9.0,10.0,0.0,7.733952049497293,6.725854183481302,59.98800239952009,113.68480886741509,103.40073529411765,42.42321398269133
5364,Jardín,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,88.2768361581921,77.05347511172754,38.940809968847354
5368,Jericó,0.0,1.0,1.0,0.0,11.0,11.0,12.0,0.0,19.256691700365877,16.778523489932883,0.0,205.53064275037372,180.44619422572177,99.53550099535502
5376,La Ceja,0.0,5.0,5.0,0.0,58.0,58.0,63.0,0.0,20.095655319319963,17.33402669440111,0.0,213.17259629520728,187.09677419354838,105.27195254407219
5380,La Estrella,0.0,5.0,5.0,2.0,27.0,29.0,34.0,0.0,17.7430801987225,15.551132122418514,54.570259208731244,86.86979183423956,83.4628446439878,50.82364196239051
5425,Maceo,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.940600978336825,29.394473838918284,14.795088030773783
5440,Marinilla,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,24.709661477637756,7.81616382679381,10.123165176311794,5.209418628881017
5001,Medellín,0.0,231.0,231.0,31.0,1311.0,1342.0,1573.0,0.0,25.519870699321793,22.189455685927946,23.380345425748548,123.64775010138926,112.50272454437236,70.41512694195563
5467,Montebello,0.0,2.0,2.0,0.0,4.0,4.0,6.0,0.0,78.89546351084812,67.95786612300374,0.0,164.81252575195714,142.45014245014247,104.32968179447052
5480,Mutatá,0.0,0.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,384.98556304138594,300.86498683715683,148.3954739380449
5495,Nechí,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,64.5827951433738,49.93508439029262,24.0639137549331
5490,Necoclí,0.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0,8.028259473346179,6.063913649869626,0.0,22.205773501110286,17.356089094590686,11.842728564661298
5541,Peñol,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,121.38868657441127,105.40739959945188,54.051132371223176
5579,Puerto Berrío,0.0,8.0,8.0,4.0,27.0,31.0,39.0,0.0,55.183831137476716,46.58746797111577,154.79876160990713,184.11183088987386,179.72056351092817,113.30292553964149
5585,Puerto Nare,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,19.809825673534075,16.600265604249667,0.0,38.88780867198133,32.97065611605671,24.81389578163772
5591,Puerto Triunfo,0.0,1.0,1.0,0.0,6.0,6.0,7.0,0.0,13.370771493515177,11.440338634023568,0.0,103.3947957952783,86.10792192881745,44.560443058119546
5604,Remedios,0.0,1.0,1.0,2.0,16.0,18.0,19.0,0.0,10.758472296933835,8.608815426997245,90.82652134423252,165.95788818587283,151.98851642320358,80.99236966622618
5607,Retiro,0.0,3.0,3.0,0.0,13.0,13.0,16.0,0.0,32.693984306887536,28.58776443682104,0.0,129.98700129987,115.87485515643105,73.68857366554599
5615,Rionegro,0.0,4.0,4.0,1.0,40.0,41.0,45.0,0.0,7.47342264073389,6.508615780138959,13.728720483250962,69.83727913960472,63.506815365551425,35.70946777022148
5628,Sabanalarga,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,35.186488388458834,28.677946659019213,13.596193065941538
5631,Sabaneta,0.0,7.0,7.0,0.0,36.0,36.0,43.0,0.0,21.575638022438664,19.447145436866233,0.0,92.34084030164675,84.86963081710594,54.83784576537054
5642,Salgar,0.0,0.0,0.0,1.0,13.0,14.0,14.0,0.0,0.0,0.0,82.78145695364239,201.17610646858554,182.52933507170795,90.73822023462311
5647,San Andrés de Cuerquía,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,129.19896640826875,105.52233556102709,51.422694549194375
5649,San Carlos,0.0,2.0,2.0,0.0,11.0,11.0,13.0,0.0,35.62522265764161,29.708853238265004,0.0,200.94994519546952,169.9366599721922,98.44755774327906
5656,San Jerónimo,0.0,1.0,1.0,0.0,5.0,5.0,6.0,0.0,17.319016279875303,14.723203769140163,0.0,84.28860418071477,72.42178447276942,43.80841121495327
5660,San Luis,0.0,3.0,3.0,1.0,8.0,9.0,12.0,0.0,72.60406582768636,58.765915768854065,109.89010989010988,179.17133258678612,167.44186046511626,114.50381679389314
5664,San Pedro de los Milagros,0.0,3.0,3.0,0.0,10.0,10.0,13.0,0.0,38.53069612124326,32.29278794402583,0.0,115.83458820803892,98.83376161296698,66.98268755152515
5667,San Rafael,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,190.17980636237897,164.32626232446967,82.93749528764232
5670,San Roque,0.0,1.0,1.0,0.0,8.0,8.0,9.0,0.0,13.041210224308815,10.901558922925979,0.0,106.62401705984273,89.74646623289208,49.75949577044286
5674,San Vicente Ferrer,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.679092177000127,10.911074740861975,5.227938101212882
5042,Santa Fé de Antioquia,0.0,1.0,1.0,0.0,10.0,10.0,11.0,0.0,10.497585555322276,8.811349017534585,0.0,100.6137438374082,85.954959601169,47.86146282034547
5686,Santa Rosa de Osos,0.0,3.0,3.0,0.0,9.0,9.0,12.0,0.0,23.013194231359314,19.159535061949164,0.0,67.43593586093212,56.39804486777791,37.955465587044536
5690,Santo Domingo,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.84669865204478,19.580967299784607,9.416195856873824
5736,Segovia,0.0,4.0,4.0,1.0,18.0,19.0,23.0,0.0,31.276878567518963,25.321263531050203,35.423308537017355,135.70566948130278,118.10778889786785,72.1364947936269
5756,Sonsón,0.0,1.0,1.0,1.0,13.0,14.0,15.0,0.0,7.708317274339011,6.443714156840002,41.32231404958677,99.2139204762268,90.18875217419313,48.32162876103344
5761,Sopetrán,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,17.34304543877905,14.940983116689077,0.0,35.08156463778285,30.289262456459184,22.56317689530686
5790,Tarazá,0.0,0.0,0.0,1.0,6.0,7.0,7.0,0.0,0.0,0.0,41.68403501458941,68.93382352941177,63.046023597225975,32.149910439535205
5792,Tarso,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.51610095735422,37.257824143070046,18.604651162790695
5809,Titiribí,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,24.69745616201531,21.473051320592656,0.0,0.0,0.0,10.524100189433803
5819,Toledo,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,126.82308180088776,103.78827192527244,49.200492004920044
5837,Turbo,0.0,1.0,1.0,2.0,40.0,42.0,43.0,0.0,2.756415557209405,2.1060612442609834,18.599460615642144,94.95999810080004,79.43112187003555,42.84660913928138
5842,Uramita,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,45.16711833785004,37.0919881305638,18.066847335140018
5847,Urrao,0.0,1.0,1.0,0.0,16.0,16.0,17.0,0.0,9.981036031540073,8.101101749837978,0.0,155.35488882415768,127.78532066128905,68.3691936456867
5854,Valdivia,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,88.008800880088,70.72135785007072,35.74300777410419
5858,Vegachí,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,162.45068461359944,135.8695652173913,69.48580504268413
5861,Venecia,0.0,5.0,5.0,1.0,12.0,13.0,18.0,0.0,113.6880400181901,98.58044164037854,150.60240963855424,251.994960100798,239.5871728713601,171.46123071061155
5885,Yalí,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,36.25815808556926,30.303030303030305,0.0,77.88161993769471,64.91398896462188,47.01457451810061
5887,Yarumal,0.0,4.0,4.0,2.0,19.0,21.0,25.0,0.0,28.264556246466928,23.066720489014475,64.14368184733803,123.5370611183355,113.52578657152124,69.75641061413545
5890,Yolombó,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,36.74219228413962,30.781859224297147,15.129355993746534
5893,Yondó,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,15.49426712116517,12.58970162407151,0.0,16.57550140891762,13.37971635001338,12.972692482324707
81,Arauca,0.0,60.0,60.0,14.0,286.0,300.0,360.0,0.0,62.71427376870976,50.90656100727115,65.46644844517185,296.020286704963,254.2372881355932,152.63097645667187
81001,Arauca,0.0,36.0,36.0,5.0,145.0,150.0,186.0,0.0,110.75219197046607,91.61937240729901,76.16146230007617,432.6033772898144,374.223486265998,234.3277565007055
81065,Arauquita,0.0,0.0,0.0,4.0,15.0,19.0,19.0,0.0,0.0,0.0,95.37434430138292,88.2716412640499,89.67763251050172,43.00588501584428
81220,Cravo Norte,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,295.85798816568047,248.4472049689441,119.7246333433104
81300,Fortul,0.0,3.0,3.0,3.0,17.0,20.0,23.0,0.0,48.00768122899664,38.34845967020325,183.15018315018315,270.786874800892,252.65285497726126,146.13380773873817
81591,Puerto Rondón,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,63.131313131313135,51.67958656330749,25.17623363544814
81736,Saravena,0.0,13.0,13.0,1.0,58.0,59.0,72.0,0.0,65.04878658994245,52.65076343606982,21.381227282446012,272.5820095873672,227.3165093430938,142.16325079966828
81794,Tame,0.0,8.0,8.0,1.0,46.0,47.0,55.0,0.0,51.975051975051976,41.461518528116095,27.01242571582928,294.6451447604407,243.346795070933,142.453832008081
88,"Archipiélago de San Andrés, Providencia y Santa Catalina",0.0,12.0,12.0,0.0,65.0,65.0,77.0,0.0,54.36506138721515,46.506220206952676,0.0,264.29210376514595,230.25966204966525,142.50814332247558
88564,Providencia,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.84490145672665,36.81885125184094,18.925056775170326
88001,San Andrés,0.0,12.0,12.0,0.0,64.0,64.0,76.0,0.0,60.23189278723084,51.64622336991608,0.0,287.51123090745733,250.85250656528046,155.90383195208008
8,Atlántico,0.0,87.0,87.0,19.0,1051.0,1070.0,1157.0,0.0,9.549599191247736,7.944603285778339,10.594460769826975,105.63748351613008,91.12191516123896,50.98412133251429
8078,Baranoa,0.0,3.0,3.0,1.0,66.0,67.0,70.0,0.0,12.97970838921819,10.811200403618148,22.251891410769915,278.8693116998352,237.9176875821171,125.20121624038634
8001,Barranquilla,0.0,57.0,57.0,12.0,647.0,659.0,716.0,0.0,13.220518244315176,11.129117285276374,15.081629318687396,132.84684422013564,116.30903257005899,66.37225565554652
8137,Campo de la Cruz,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.78772378516624,10.510826150935465,5.289326139849782
8296,Galapa,0.0,1.0,1.0,1.0,14.0,15.0,16.0,0.0,4.574565416285453,3.7091988130563798,21.128248468201985,61.90034045187249,54.844606946983546,29.460504511139757
8372,Juan de Acosta,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,38.72466761326965,32.54502061184639,15.872176075339928
8421,Luruaco,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,39.9400898652022,32.60249409079795,16.389412439564044
8433,Malambo,0.0,9.0,9.0,0.0,49.0,49.0,58.0,0.0,19.640791742138227,15.97982990358836,0.0,103.43007915567283,85.15815085158151,50.939303185462975
8436,Manatí,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,59.43536404160475,47.69854519437157,23.65883953392086
8520,Palmar de Varela,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,65.0497165690921,54.41542288557214,27.24901708902643
8558,Polonuevo,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,60.505218575102106,49.60932655339204,24.705083070841823
8560,Ponedera,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,60.42296072507553,49.18355301987016,24.25536043465606
8573,Puerto Colombia,0.0,1.0,1.0,0.0,7.0,7.0,8.0,0.0,5.47855147099107,4.585262964831033,0.0,34.86924034869241,29.821497039151367,17.66706417561062
8606,Repelón,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,21.26528442317916,17.407955435634086,8.7900496637806
8634,Sabanagrande,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,33.28063898826858,27.597626604112044,13.86866375424728
8638,Sabanalarga,0.0,1.0,1.0,1.0,37.0,38.0,39.0,0.0,3.0294768093550246,2.488366884813497,14.536996656490768,107.1873460992497,91.79187400357506,47.80290494576209
8675,Santa Lucía,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,17.818959372772632,14.371945961483185,7.279079924297569
8685,Santo Tomás,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.61178091629349,7.293946024799416,3.7163668797383673
8758,Soledad,0.0,14.0,14.0,4.0,190.0,194.0,208.0,0.0,6.412341008294821,5.2940064284363775,8.903332072027958,79.15281492405497,68.07758036839094,37.85817381634054
8770,Suan,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.529411764705884,19.29384526336099,9.882399446585632
8832,Tubará,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,14.520110352838682,12.379301807378065,0.0,15.795293002685199,13.250298131707963,12.799999999999999
8849,Usiacurí,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,66.62225183211193,55.959709009513155,27.247956403269757
11,"Bogotá, D.C.",2.0,1533.0,1535.0,82.0,6757.0,6839.0,8374.0,0.48833251537637007,54.74759501636178,47.82408215149174,20.583000951336263,213.84413715140747,192.2058139518544,123.73214812100456
11001,"Bogotá, D.C.",2.0,1533.0,1535.0,82.0,6757.0,6839.0,8374.0,0.48833251537637007,54.74759501636178,47.82408215149174,20.583000951336263,213.84413715140747,192.2058139518544,123.73214812100456
13,Bolívar,0.0,44.0,44.0,27.0,512.0,539.0,583.0,0.0,6.110678271400221,5.003957675616169,17.88659896257726,67.76251356573758,59.4574261663418,32.64579314438344
13030,Altos del Rosario,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,101.93679918450562,61.90034045187249,71.22507122507123,33.692722371967655
13042,Arenal,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,42.462845010615716,33.545790003354576,16.231131309852298
13052,Arjona,0.0,0.0,0.0,1.0,12.0,13.0,13.0,0.0,0.0,0.0,18.800526414739615,47.428955377257815,42.45591116917048,21.593966977841266
13140,Calamar,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.109596224436288,10.733068584308255,5.35475234270415
13001,Cartagena de Indias,0.0,38.0,38.0,20.0,382.0,402.0,440.0,0.0,11.224770113754184,9.33122153056589,30.19733961437997,99.53904562379974,89.33333333333333,51.32781559315706
13188,Cicuco,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,157.90660951951276,125.02232541525274,62.421972534332085
13222,Clemencia,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20.48340843916428,16.520733520568314,8.168599901976801
13212,Córdoba,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.535065442469232,15.926102882624622,7.472166180975865
13244,El Carmen de Bolívar,0.0,0.0,0.0,2.0,14.0,16.0,16.0,0.0,0.0,0.0,39.13128546272745,60.25911419102139,56.44933672029354,27.26049102959467
13248,El Guamo,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,33.433634236041456,28.17695125387433,13.271400132714001
13268,El Peñón,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,38.431975403535745,29.9311583358276,0.0,0.0,0.0,15.765410688948448
13430,Magangué,0.0,1.0,1.0,1.0,41.0,42.0,43.0,0.0,2.195196909162752,1.7693791248650848,9.653441451877594,87.26560670880957,73.24474207387256,37.76600883548951
13433,Mahates,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,20.721094073767095,17.057569296375267,8.294969101240097
13442,María la Baja,0.0,0.0,0.0,1.0,9.0,10.0,10.0,0.0,0.0,0.0,26.925148088314486,58.24111822947001,52.17300568685762,25.986175354711296
13468,Mompós,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.501527859046876,5.275374551593163,2.6753705388196263
13549,Pinillos,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,13.952839402818475,10.851871947911015,5.132152938157557
13600,Río Viejo,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.075187969924812,24.648755237860488,11.615750958299454
13620,San Cristóbal,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,34.23485107839781,28.6368843069874,14.214641080312722
13647,San Estanislao,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,30.557677616501145,25.367833587011667,12.689550155446987
13654,San Jacinto,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,24.488796375658136,20.230629172567266,9.843973027513904
13667,San Martín de Loba,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.527596305474205,17.901897601145723,8.58885167053165
13670,San Pablo,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.507479861910241,9.033423667570009,4.45335114673792
13673,Santa Catalina,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,78.86435331230284,64.80881399870383,32.94078893189492
13688,Santa Rosa del Sur,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.571209800918837,7.54204691153179,3.6675713342624516
13683,Santa Rosa,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,13.674278681799535,11.102475852115022,0.0,26.641800985746638,21.767522855899,16.488046166529266
13836,Turbaco,0.0,2.0,2.0,0.0,15.0,15.0,17.0,0.0,5.244250989852374,4.335479395634172,0.0,36.97677858304984,31.108069433210975,18.01801801801802
13838,Turbaná,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,67.99252082270951,56.81818181818181,27.878449958182326
13873,Villanueva,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,11.931750387781888,9.622786759045418,0.0,12.531328320802006,10.105092966855295,9.858044164037855
13894,Zambrano,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,117.7856301531213,26.253609871357312,42.93688278231001,19.98800719568259
15,Boyacá,1.0,121.0,122.0,23.0,815.0,838.0,960.0,1.2157906894749,27.929027954417982,23.666710637604464,30.176598703718284,176.17736196557732,155.5250361901934,91.05464037210997
15022,Almeida,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,144.0922190201729,129.19896640826875,62.03473945409429
15047,Aquitania,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,38.37298541826554,31.913196106590075,15.698587127158556
15051,Arcabuco,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,94.92168960607499,80.0961153384061,40.23335345001006
15087,Belén,0.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0,39.40110323089047,32.89473684210526,0.0,103.77032168799724,88.8888888888889,62.35385814497272
15097,Boavita,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,55.55555555555556,47.75549188156638,24.137098720733768
15176,Chiquinquirá,0.0,8.0,8.0,1.0,47.0,48.0,56.0,0.0,42.0366770006831,34.37164339419978,25.119316754584275,213.48110465116278,184.6366888487133,113.65481409319695
15232,Chíquiza,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,125.23481527864746,105.42962572482868,51.21638924455826
15185,Chitaraque,0.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0,46.97040864255519,39.92015968063872,0.0,155.1991722710812,129.25463162429986,82.88437629506838
15187,Chivatá,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.93246187363836,91.32420091324201,44.923629829290206
15204,Cómbita,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,55.0357732526142,47.23665564478035,17.104250406225948
15223,Cubará,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,35.44842254519674,26.68801708033093,0.0,70.0280112044818,53.219797764768494,39.973351099267155
15224,Cucaita,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,77.7000777000777,65.40222367560497,32.13367609254499
15238,Duitama,1.0,10.0,11.0,3.0,125.0,128.0,139.0,12.420817289777666,23.004370830457788,21.350517264804644,39.60918933192501,247.07952007274022,220.0636121378836,126.72537972029247
15272,Firavitoba,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,75.67158531971245,66.82258603407952,34.34655675768504
15293,Gachantivá,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,213.67521367521368,181.65304268846504,86.35578583765111
15299,Garagoa,0.0,1.0,1.0,0.0,12.0,12.0,13.0,0.0,15.669069257286116,13.477088948787063,0.0,163.59918200408998,143.66096013408355,82.41932416154187
15322,Guateque,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,22.49718785151856,19.860973187686195,10.424267695194413
15325,Guayatá,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,73.63770250368188,66.09385327164573,32.948929159802304
15367,Jenesano,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,75.8150113722517,64.18485237483954,32.615786040443574
15377,Labranzagrande,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,925.1471825063078,808.2292432035268,369.2514266532393
