 DIVIPOLA,"COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA DE PAREJA EN COLOMBIA AÑO 2021

NÚMERO DE CASOS",VIOLENCIA DE PAREJA (CASOS),VIOLENCIA DE PAREJA (CASOS).1,VIOLENCIA DE PAREJA (CASOS).2,VIOLENCIA DE PAREJA (CASOS).3,VIOLENCIA DE PAREJA (CASOS).4,VIOLENCIA DE PAREJA (CASOS).5,VIOLENCIA DE PAREJA (CASOS).6,VIOLENCIA DE PAREJA (TASAS),VIOLENCIA DE PAREJA (TASAS).1,VIOLENCIA DE PAREJA (TASAS).2,VIOLENCIA DE PAREJA (TASAS).3,VIOLENCIA DE PAREJA (TASAS).4,VIOLENCIA DE PAREJA (TASAS).5,VIOLENCIA DE PAREJA (TASAS).6
CÓDIGOS,SEXO,Hombre,Hombre,HOMBRE,Mujer,Mujer,MUJER,TOTAL,Hombre (Tasa x 100.000 Hab.),Hombre (Tasa x 100.000 Hab.),HOMBRE (TASA X 100.000 HAB.),Mujer (Tasa x 100.000 Hab.),Mujer (Tasa x 100.000 Hab.),MUJER (TASA X 100.000 HAB.),TOTAL
N°,DEPARTAMENTO Y MUNICIPIO DEL HECHO DANE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,Menores de Edad (<18 años),Mayores de Edad (>18 años),TOTAL,(TASA X 100.000 HAB.)
50711,Vistahermosa,-,-,-,-,7,7,7,0,0,0,0,134.2796854018799,107.19754977029096,50.283743983909204
52,Nariño,1,74,75,15,693,708,783,0.9566540069453081,13.139997798162533,11.232639954949626,14.979926897956737,113.2806433948231,99.45370696836164,56.7561572819672
52022,Aldana,-,-,-,-,2,2,2,0,0,0,0,66.71114076050699,59.1016548463357,31.382394476698575
52036,Ancuyá,-,-,-,-,2,2,2,0,0,0,0,57.78676683039584,52.0697734964853,25.82311168495804
52079,Barbacoas,-,-,-,-,2,2,2,0,0,0,0,12.316029312149762,9.531525520659581,4.708208761976506
52083,Belén,-,-,-,-,1,1,1,0,0,0,0,39.2156862745098,34.97726477789437,18.011527377521613
52240,Chachagüí,-,1,1,-,11,11,12,0,17.89869339538214,15.29753709652746,0,187.7773984294981,163.9344262295082,90.5865478976372
52207,Consacá,-,-,-,-,1,1,1,0,0,0,0,17.83803068141277,15.738117721120554,8.128759551292472
52210,Contadero,-,-,-,-,1,1,1,0,0,0,0,35.29827038475115,31.191515907673114,16.041065126724416
52227,Cumbal,-,-,-,-,3,3,3,0,0,0,0,21.570319240724764,18.58045336306206,9.63020030816641
52233,Cumbitara,-,-,-,-,1,1,1,0,0,0,0,46.707146193367585,40.11231448054553,19.972039145196725
52250,El Charco,-,-,-,-,1,1,1,0,0,0,0,15.530361857431279,11.986096128490951,5.953089653530182
52254,El Peñol,-,-,-,-,1,1,1,0,0,0,0,34.141345168999656,29.86857825567503,14.883167137966959
52258,El Tablón de Gómez,-,-,-,-,1,1,1,0,0,0,0,18.674136321195142,16.095284081764042,7.956082425013923
52260,El Tambo,-,-,-,-,7,7,7,0,0,0,0,127.27272727272728,112.26944667201283,57.194215213661245
52520,Francisco Pizarro,-,-,-,-,1,1,1,0,0,0,0,22.49212775528565,18.076644974692698,8.94934669769107
52317,Guachucal,-,-,-,-,2,2,2,0,0,0,0,25.24296352391771,22.55554302469832,11.811953697141508
52352,Iles,-,1,1,-,4,4,5,0,36.913990402362494,31.756113051762465,0,135.91573224600748,117.75095672652341,76.38252367858233
52354,Imués,-,1,1,-,-,-,1,0,35.67606136282554,31.347962382445143,0,0,0,14.936519790888724
52356,Ipiales,-,5,5,1,93,94,99,0,12.622119001337945,10.714209184220113,14.721036360959813,206.60239036744125,181.44266218850734,100.53415114649552
52381,La Florida,-,-,-,-,1,1,1,0,0,0,0,24.606299212598426,22.119000221190003,11.354604292040422
52385,La Llanada,-,-,-,-,1,1,1,0,0,0,0,42.3728813559322,36.54970760233918,18.552875695732837
52399,La Unión,-,-,-,-,1,1,1,0,0,0,0,8.087343307723414,7.104290991759022,3.6060726263026934
52427,Magüí,-,-,-,-,1,1,1,0,0,0,0,14.425851125216386,10.906314756243866,5.380104374024856
52506,Ospina,-,-,-,-,1,1,1,0,0,0,0,35.7398141529664,31.79650238473768,16.273393002441008
52001,Pasto,1,50,51,10,383,393,444,4.836291531653528,35.69414401873228,31.7250989076613,49.62779156327544,232.5581395348837,212.61631681454227,128.4737091864489
52540,Policarpa,-,-,-,1,2,3,3,0,0,0,150.60240963855424,55.38631957906397,70.17543859649122,35.256786931484314
52585,Pupiales,-,1,1,-,6,6,7,0,15.90836780146357,13.798813302056022,0,86.15738081562321,76.85410529012425,46.49926929719676
52612,Ricaurte,-,-,-,-,1,1,1,0,0,0,0,16.116035455278002,12.810658467845247,6.415191172696947
52678,Samaniego,-,-,-,-,1,1,1,0,0,0,0,9.170105456212745,8.057368463459834,4.088976120379457
52835,San Andrés de Tumaco,-,11,11,2,138,140,151,0,13.692321097377299,10.951048811811203,10.253781081773903,160.01298656122816,132.39021068956387,73.23164965202842
52683,Sandoná,-,-,-,-,2,2,2,0,0,0,0,24.87562189054726,22.13613724405091,11.340440009072353
52699,Santacruz,-,-,-,-,1,1,1,0,0,0,0,24.75860361475613,21.168501270110074,10.552975939214859
52720,Sapuyes,-,-,-,-,1,1,1,0,0,0,0,34.85535029627048,30.883261272390367,15.642108556233381
52786,Taminango,-,1,1,-,1,1,2,0,14.434180138568129,12.58336479174531,0,13.993842709207948,12.373174956693887,12.477384740158461
52788,Tangua,-,-,-,1,7,8,8,0,0,0,145.34883720930233,132.6762699014405,134.1381623071764,68.28269033799931
52838,Túquerres,-,3,3,-,8,8,11,0,18.418467583497055,15.825288811520812,0,45.779685264663804,40.060090135202806,28.258021424718066
52885,Yacuanquer,-,-,-,-,3,3,3,0,0,0,0,69.58942240779402,60.66734074823054,31.25325554745286
54,Norte de Santander,-,81,81,8,639,647,728,0,14.550628102113073,12.127872696265664,7.584376185058778,107.904739871899,92.73738692703846,53.31177428614948
54003,Ábrego,-,-,-,-,18,18,18,0,0,0,0,159.20750044224306,130.2365964836119,65.18196632265074
54051,Arboledas,-,-,-,-,1,1,1,0,0,0,0,31.14294612270321,25.826446280991735,11.80637544273908
54099,Bochalema,-,-,-,-,1,1,1,0,0,0,0,31.98976327575176,27.54062241806665,13.22226629644321
54128,Cáchira,-,-,-,-,2,2,2,0,0,0,0,55.648302726766836,45.248868778280546,21.429336762027216
54172,Chinácota,-,1,1,-,6,6,7,0,15.103458692040478,12.748597654258033,0,84.49514152936206,72.07207207207207,43.292720638258395
54174,Chitagá,-,-,-,-,6,6,6,0,0,0,0,146.23446258835,121.26111560226354,58.25242718446602
54206,Convención,-,-,-,-,6,6,6,0,0,0,0,99.55201592832255,79.13479293062517,38.39508542906508
54001,Cúcuta,-,48,48,3,363,366,414,0,17.847648014635073,15.052401171578557,6.244016151188444,121.9778558107495,105.89021557049078,62.29995169496499
54223,Cucutilla,-,-,-,-,5,5,5,0,0,0,0,174.09470752089135,144.2169022209403,68.74742197167606
54250,El Tarra,-,-,-,-,1,1,1,0,0,0,0,16.68613382279326,12.86008230452675,6.072751563733528
54261,El Zulia,-,1,1,-,8,8,9,0,10.002000400080016,8.198065256599444,0,80.74283407347598,66.97362913352868,37.277885929669054
54347,Herrán,-,-,-,-,1,1,1,0,0,0,0,37.00962250185048,32.17503217503217,16.087516087516086
54385,La Esperanza,-,-,-,-,3,3,3,0,0,0,0,81.45533532446375,64.03415154749199,31.0494721589733
54398,La Playa,-,1,1,-,1,1,2,0,36.20564808110065,29.481132075471695,0,39.8247710075667,32.04101249599487,30.707815138952864
54377,Labateca,-,-,-,-,2,2,2,0,0,0,0,89.92805755395683,74.71049682480388,35.97769382982551
54405,Los Patios,-,7,7,1,42,43,50,0,21.046934664301393,17.695535669144043,16.795431642593215,110.75365223353198,98.0034643085058,59.92760745020016
54418,Lourdes,-,-,-,-,1,1,1,0,0,0,0,73.69196757553426,61.087354917532075,29.10360884749709
54480,Mutiscua,-,-,-,-,2,2,2,0,0,0,0,128.36970474967907,108.34236186348862,52.260256075254766
54498,Ocaña,-,6,6,-,53,53,59,0,13.663068725235687,11.431184270690443,0,107.42880308097699,91.6178326332348,53.47254320853386
54518,Pamplona,-,12,12,2,58,60,72,0,62.6500991959904,52.97311614355715,58.496636443404505,269.7799897669659,240.78979051288226,151.35271488932332
54520,Pamplonita,-,-,-,1,3,4,4,0,0,0,271.7391304347826,151.5151515151515,170.35775127768315,81.95041999590248
54553,Puerto Santander,-,-,-,-,2,2,2,0,0,0,0,63.73486297004461,52.45213742460005,26.84924150892737
54599,Ragonvalia,-,1,1,-,9,9,10,0,40.65040650406504,34.50655624568668,0,411.14664230242124,352.5264394829612,183.452577508714
54660,Salazar,-,-,-,-,1,1,1,0,0,0,0,28.2326369282891,23.121387283236995,10.982976386600768
54673,San Cayetano,-,-,-,-,1,1,1,0,0,0,0,37.764350453172206,31.675641431738992,15.605493133583021
54680,Santiago,-,-,-,-,1,1,1,0,0,0,0,78.92659826361484,65.23157208088715,31.97953309881676
54720,Sardinata,-,-,-,-,1,1,1,0,0,0,0,12.328936012822092,9.815469179426778,4.665049449524165
54743,Silos,-,-,-,-,2,2,2,0,0,0,0,93.0232558139535,77.7000777000777,37.257824143070046
54800,Teorama,-,2,2,1,3,4,6,0,36.717459151826695,28.805991646262424,70.12622720897616,58.12826971517148,60.72567177774404,44.34589800443459
54810,Tibú,-,1,1,-,3,3,4,0,5.315755900489049,4.203976962206247,0,17.575722069248346,13.953488372093023,8.832556804380948
54820,Toledo,-,-,-,-,5,5,5,0,0,0,0,91.00837277029487,75.75757575757575,36.437837049992716
54874,Villa del Rosario,-,1,1,-,28,28,29,0,2.6351155498168595,2.2142999490711013,0,66.086053482499,56.852791878172596,30.716759699611277
86,Putumayo,-,17,17,12,208,220,237,0,13.980953007549715,11.394560102953202,44.79283314669653,170.27268187660144,147.7035455564731,79.49258907698035
86001,Mocoa,-,11,11,3,64,67,78,0,53.59056806002143,45.04320052413906,77.92207792207792,289.22631959508317,257.91053968742784,154.76497549554554
86320,Orito,-,-,-,-,14,14,14,0,0,0,0,106.10079575596816,86.55867441572894,43.83904806638484
86568,Puerto Asís,-,5,5,3,73,76,81,0,21.667533368001386,17.704755497326584,59.78477481068154,313.3719682335265,268.4279306325716,143.22594334618242
86569,Puerto Caicedo,-,-,-,-,3,3,3,0,0,0,0,56.99088145896656,47.460844803037496,22.55978342607911
86571,Puerto Guzmán,-,-,-,-,3,3,3,0,0,0,0,28.80460873739798,21.931427735945608,10.378468138102816
86573,Puerto Leguízamo,-,-,-,2,12,14,14,0,0,0,80.93889113719142,147.13094654242278,131.73990778206453,60.62705698943357
86757,San Miguel,-,-,-,-,1,1,1,0,0,0,0,15.815277558121146,12.709710218607016,6.2900993835702605
86749,Sibundoy,-,-,-,-,2,2,2,0,0,0,0,32.685079261317206,28.244598220590312,15.016142353029506
86865,Valle del Guamuez,-,1,1,3,23,26,27,0,8.480325644504749,6.845564074479737,114.94252873563218,188.1082849431586,175.23758172137224,91.69638308711157
86885,Villagarzón,-,-,-,1,13,14,14,0,0,0,54.88474204171241,160,140.74595355383534,70.69992930007069
63,Quindío,1,52,53,17,324,341,394,3.401244855617156,25.190381149844015,22.473911181406866,60.722960422917566,140.36911879386534,131.7538328387735,79.65308453537385
63001,Armenia,1,32,33,7,199,206,239,6.595870984763538,28.53117922930152,25.91914796691774,47.850160639825006,151.34230739980225,140.98098125500448,87.40555445841471
63130,Calarcá,-,8,8,2,44,46,54,0,28.181914256525875,24.644958565663412,50.35246727089628,146.38852846258774,135.1788180669429,81.2152203338848
63190,Circasia,-,-,-,2,10,12,12,0,0,0,135.0438892640108,83.57011532675915,89.23923551721575,46.56577415599534
63212,Córdoba,-,-,-,-,4,4,4,0,0,0,0,202.122283981809,174.5962461807071,81.0208628721896
63272,Filandia,-,4,4,-,6,6,10,0,85.78168561012224,74.54342154304882,0,121.70385395537525,107.35373054213633,91.28251939753537
63401,La Tebaida,-,3,3,-,24,24,27,0,23.661172016720563,20.249746878164025,0,175.43859649122808,153.03194541860614,88.53039543576628
63470,Montenegro,-,1,1,2,19,21,22,0,7.172572084349448,6.215813028344107,97.18172983479106,128.9359391965255,125.0446588067167,66.90590596679034
63548,Pijao,-,-,-,1,-,1,1,0,0,0,359.71223021582733,0,46.125461254612546,22.411474675033617
63594,Quimbaya,-,3,3,2,11,13,16,0,25.998786723286244,22.682594888855284,126.26262626262627,86.41005498821681,90.82017605141819,58.09731299927378
63690,Salento,-,1,1,1,7,8,9,0,26.560424966799467,23.13208420078649,212.76595744680853,192.30769230769232,194.64720194647202,106.72358591248667
66,Risaralda,1,83,84,10,539,549,633,1.859773107680863,24.176611604191,21.154587145566225,19.425019425019425,136.62171753016324,123.09417040358744,75.08210993776369
66045,Apía,-,3,3,-,13,13,16,0,64.36387041407423,54.70459518599562,0,286.84907325684026,249.3287303413886,149.56066554496167
66088,Belén de Umbría,-,1,1,-,14,14,15,0,10.993843447669306,9.349289454001495,0,152.6051885764116,131.13525665043088,70.18528916339135
66170,Dosquebradas,-,18,18,1,124,125,143,0,22.682880725852183,19.750268823103426,8.700948403375968,130.33835416294397,117.22779705523774,72.30694551191294
66383,La Celia,-,1,1,-,-,-,1,0,33.7609723160027,29.325513196480937,0,0,0,15.410695022345509
66400,La Virginia,-,2,2,-,13,13,15,0,20.491803278688526,17.52541184717841,0,112.97471104545059,98.98728394121677,61.112242819311476
66440,Marsella,1,1,2,-,10,10,12,95.60229445506693,16.160310277957336,27.647221454243848,0,160.77170418006432,138.3508577753182,82.97607523164154
66001,Pereira,-,54,54,8,326,334,388,0,31.5896619906167,27.547647226870176,33.130409574688365,160.4259653853914,146.90617357800102,91.64344088053285
66572,Pueblo Rico,-,-,-,1,1,2,2,0,0,0,76.04562737642586,23.364485981308412,35.746201966041106,17.83803068141277
66594,Quinchía,-,-,-,-,1,1,1,0,0,0,0,10.300782859497321,8.730574471800244,4.331441937020834
66682,Santa Rosa de Cabal,-,3,3,-,31,31,34,0,10.114632501685772,8.786831468572434,0,97.12996616117309,85.68032945468616,48.34833553744863
66687,Santuario,-,-,-,-,6,6,6,0,0,0,0,130.86150490730643,112.2754491017964,55.030725488397685
68,Santander,2,238,240,43,1353,1396,1636,1.4154381842758972,29.146307113903276,25.055618252600304,31.919236907545557,153.66740377047336,137.51147570696267,82.91701658897843
68020,Albania,-,2,2,1,2,3,5,0,117.6470588235294,101.21457489878543,392.156862745098,126.18296529968455,163.04347826086956,131.0272536687631
68051,Aratoca,-,-,-,-,1,1,1,0,0,0,0,33.15649867374005,28.011204481792713,13.653741125068267
68077,Barbosa,-,16,16,1,31,32,48,0,142.0832963324749,119.1007890427274,48.70920603994155,244.80770749427467,217.45039412883935,170.5150976909414
68079,Barichara,-,-,-,-,5,5,5,0,0,0,0,119.96161228406909,104.0149781568546,53.48165579206332
68081,Barrancabermeja,-,37,37,5,264,269,306,0,51.79606349917407,43.382930575585966,38.179596823457544,336.421444318428,293.76754141685507,173.02211969059573
68092,Betulia,-,1,1,-,4,4,5,0,44.923629829290206,37.41114852225963,0,204.4989775051125,169.27634363097758,99.28514694201748
68101,Bolívar,-,-,-,-,7,7,7,0,0,0,0,178.4348712719857,149.22191430398635,73.80073800738008
68001,Bucaramanga,-,64,64,9,332,341,405,0,29.198412336329213,25.34683580398975,27.975505890398185,131.7711310090811,120.01844271671072,75.47240132682344
68147,Capitanejo,-,-,-,-,7,7,7,0,0,0,0,333.01617507136064,289.6152254861398,146.01585314977055
68162,Cerrito,-,-,-,-,4,4,4,0,0,0,0,171.45306472353192,144.87504527345166,68.35269993164731
68167,Charalá,-,1,1,1,3,4,5,0,22.93052052281587,19.338619222587507,138.31258644536655,64.55777921239509,74.487895716946,47.433829807418654
68169,Charta,-,-,-,-,1,1,1,0,0,0,0,95.41984732824427,83.5421888053467,40.11231448054553
68179,Chipatá,-,-,-,-,1,1,1,0,0,0,0,53.022269353128316,45.64125969876768,21.81500872600349
68190,Cimitarra,-,4,4,3,40,43,47,0,32.169856844137044,26.838432635534083,120.1923076923077,345.18467380048327,305.310991195683,162.13605629915827
68207,Concepción,-,1,1,-,5,5,6,0,47.66444232602478,40.46944556859571,0,240.6159769008662,203.66598778004072,121.80267965895248
68209,Confines,-,1,1,-,2,2,3,0,81.16883116883118,69.25207756232687,0,188.14675446848543,159.3625498007968,111.15227862171174
68217,Coromoro,-,1,1,-,1,1,2,0,53.56186395286556,44.84304932735426,0,59.276822762299936,50.175614651279474,47.359696897939855
68229,Curití,-,-,-,-,4,4,4,0,0,0,0,82.42324335462601,70.06480994920302,35.24850193866761
68235,El Carmen de Chucurí,-,-,-,1,14,15,15,0,0,0,61.766522544780734,195.44883428730978,170.80391710316556,82.25037012666557
68245,El Guacamayo,-,1,1,-,1,1,2,0,128.8659793814433,108.22510822510823,0,131.75230566534916,111.85682326621924,110.01100110011001
68250,El Peñón,-,-,-,-,3,3,3,0,0,0,0,178.67778439547348,139.92537313432834,65.7030223390276
68255,El Playón,-,1,1,1,9,10,11,0,20.37489812550937,16.661112962345886,101.52284263959392,189.51358180669615,174.39832577607254,93.72869802317655
68264,Encino,-,-,-,-,1,1,1,0,0,0,0,115.74074074074073,96.33911368015414,46.77268475210477
68266,Enciso,-,-,-,-,2,2,2,0,0,0,0,157.72870662460568,136.51877133105802,66.55574043261231
68271,Florián,-,-,-,-,4,4,4,0,0,0,0,207.7922077922078,170.50298380221653,83.09098462816785
68276,Floridablanca,1,20,21,5,157,162,183,5.799791207516529,18.324247560584546,16.615632936931803,29.714149878171987,123.29681548670828,112.37357972281184,67.64024261778827
68298,Gámbita,-,2,2,-,5,5,7,0,138.31258644536655,114.15525114155251,0,377.0739064856712,315.45741324921136,209.76925382079713
68307,Girón,1,24,25,4,93,97,122,9.507510933637574,39.086038141458886,34.760362063931254,38.99015498586607,141.6516891583148,127.77785096096848,82.52499425030777
68318,Guaca,-,-,-,-,2,2,2,0,0,0,0,103.09278350515464,85.76329331046313,39.6589331746976
68320,Guadalupe,-,-,-,-,4,4,4,0,0,0,0,237.52969121140143,202.02020202020202,101.70353419781337
68324,Guavatá,-,1,1,-,3,3,4,0,60.09615384615385,52.798310454065465,0,180.28846153846155,156.6579634464752,105.01443948542925
68327,Güepsa,-,5,5,-,8,8,13,0,252.65285497726126,215.98272138228944,0,403.4291477559254,346.47033347769593,281.14186851211076
68368,Jesús María,-,-,-,-,1,1,1,0,0,0,0,80.51529790660226,68.44626967830253,33.82949932341002
68377,La Belleza,-,-,-,-,5,5,5,0,0,0,0,232.5581395348837,194.25019425019426,93.93199323689649
68397,La Paz,-,-,-,-,1,1,1,0,0,0,0,56.36978579481398,48.355899419729205,22.925263640531867
68385,Landázuri,-,-,-,-,3,3,3,0,0,0,0,81.21277747698971,67.7659814772984,33.237314424994466
68406,Lebrija,-,1,1,-,17,17,18,0,6.189650903689032,5.23149359142035,0,109.5360824742268,92.42646659055076,47.989762184067395
68418,Los Santos,-,-,-,-,3,3,3,0,0,0,0,59.904153354632584,49.73474801061008,24.14875633904854
68432,Málaga,-,3,3,-,10,10,13,0,40.38772213247173,33.62851698240108,0,118.06375442739079,101.14291493880853,69.11952360697575
68444,Matanza,-,1,1,-,-,-,1,0,51.22950819672131,43.99472063352398,0,0,0,22.977941176470587
68464,Mogotes,-,-,-,-,3,3,3,0,0,0,0,81.87772925764192,68.05807622504537,33.863867253640365
68468,Molagavita,-,-,-,-,2,2,2,0,0,0,0,138.50415512465375,115.74074074074073,54.89980785067252
68498,Ocamonte,-,-,-,-,3,3,3,0,0,0,0,152.12981744421907,127.7139208173691,60.45949214026602
68500,Oiba,-,-,-,-,14,14,14,0,0,0,0,338.0009657170449,288.659793814433,145.00258933195235
68502,Onzaga,-,-,-,-,3,3,3,0,0,0,0,201.07238605898124,172.61219792865361,83.91608391608392
68522,Palmar,-,-,-,-,1,1,1,0,0,0,0,192.67822736030828,165.8374792703151,81.49959250203749
68533,Páramo,-,-,-,-,3,3,3,0,0,0,0,181.15942028985506,153.1393568147014,73.60157016683023
68547,Piedecuesta,-,15,15,3,67,70,85,0,23.301332836238235,19.801980198019802,27.716186252771617,94.23214863363384,85.44400366188587,53.90835579514825
68549,Pinchote,-,-,-,1,-,1,1,0,0,0,327.8688524590164,0,43.177892918825556,21.23593119558293
68572,Puente Nacional,-,-,-,-,1,1,1,0,0,0,0,17.488632388947185,15.09433962264151,7.567731194187982
68573,Puerto Parra,-,-,-,-,11,11,11,0,0,0,0,440.17607042817133,355.8718861209964,172.9559748427673
68575,Puerto Wilches,-,4,4,3,44,47,51,0,34.65603881476348,28.145229383619476,121.95121951219512,401.78979088667705,350.45857877861454,184.6287514028165
68615,Rionegro,-,4,4,1,18,19,23,0,39.46719289590528,33.25573661456601,58.17335660267597,199.1150442477876,176.59633794962355,100.9347434940975
68655,Sabana de Torres,-,2,2,-,11,11,13,0,17.31301939058172,14.212620807276862,0,96.8736239542052,79.69282040136203,46.63677130044843
68669,San Andrés,-,-,-,-,3,3,3,0,0,0,0,96.96186166774402,84.22234699606962,40.021344717182494
68673,San Benito,-,1,1,-,3,3,4,0,79.4912559618442,69.58942240779402,0,293.2551319648094,251.67785234899327,152.14910612400152
68679,San Gil,-,12,12,1,43,44,56,0,56.85048322910745,48.768593026091196,29.027576197387514,181.44991138492702,162.10440997678958,108.21465149085006
68684,San José de Miranda,-,-,-,-,1,1,1,0,0,0,0,64.6830530401035,54.85463521667581,26.469031233456857
68686,San Miguel,-,-,-,-,1,1,1,0,0,0,0,120.91898428053204,102.14504596527068,47.192071731949035
68689,San Vicente de Chucurí,-,7,7,2,22,24,31,0,56.342562781712815,46.869768998995646,89.60573476702508,192.25727519007253,175.50274223034737,108.35372247465921
68720,Santa Helena del Opón,-,-,-,-,3,3,3,0,0,0,0,277.77777777777777,227.27272727272725,105.26315789473684
68745,Simacota,-,-,-,-,3,3,3,0,0,0,0,91.79926560587515,75.7193336698637,34.67807189920241
68755,Socorro,-,-,-,-,2,2,2,0,0,0,0,14.695077149155033,12.823800974608872,6.741497286547342
68770,Suaita,-,4,4,-,8,8,12,0,105.59662090813093,89.80691513246519,0,209.259743656814,181.3647698934482,135.36379018612521
68780,Suratá,-,1,1,-,12,12,13,0,66.44518272425249,56.72149744753262,0,857.1428571428572,742.5742574257425,384.72920982539216
68820,Tona,-,-,-,-,2,2,2,0,0,0,0,79.36507936507937,65.63833278634722,30.802402587401815
68861,Vélez,-,1,1,1,9,10,11,0,9.622786759045418,8.418217021634819,69.20415224913495,95.88749200937566,92.32757824762257,48.4368119771026
70,Sucre,-,19,19,9,377,386,405,0,5.822220043145715,4.788282317125417,13.430430370679877,113.87835858090045,96.9686007631881,50.9517920563011
70110,Buenavista,-,-,-,-,2,2,2,0,0,0,0,53.433075073470484,43.72540445999125,21.93222941111964
70230,Chalán,-,1,1,-,1,1,2,0,57.240984544934165,47.43833017077799,0,67.88866259334691,54.97526113249038,50.92946269416857
70204,Coloso,-,-,-,-,2,2,2,0,0,0,0,69.01311249137336,57.32301519059903,27.300027300027303
70215,Corozal,-,1,1,-,40,40,41,0,4.027386226339106,3.3614575279841343,0,152.46807699637887,129.17810431131923,67.52972955166847
70221,Coveñas,-,1,1,-,11,11,12,0,12.138868657441126,10.474494605635277,0,184.90502605479912,153.60983102918587,71.82188173330141
70235,Galeras,-,-,-,1,2,3,3,0,0,0,56.14823133071309,26.20888481195125,31.874203144921378,15.651901706057286
70418,Los Palmitos,-,-,-,-,9,9,9,0,0,0,0,108.08214242824548,90.92746009294807,45.04729966464788
70473,Morroa,-,-,-,-,7,7,7,0,0,0,0,124.75494564248798,104.97900419916017,53.002195805254786
70508,Ovejas,-,-,-,-,12,12,12,0,0,0,0,147.96547472256475,124.46841613940461,60.432089439492366
70523,Palmito,-,-,-,-,2,2,2,0,0,0,0,41.95510803440319,33.60779700890607,16.270745200130165
70670,Sampués,-,1,1,-,24,24,25,0,5.971218725741924,4.88162069807176,0,146.91478942213516,121.01043715020421,62.00704400019842
70678,San Benito Abad,-,-,-,-,5,5,5,0,0,0,0,52.98855447223399,42.680324370465215,20.211819872261298
70702,San Juan de Betulia,-,-,-,-,5,5,5,0,0,0,0,98.75567845151097,83.04268393954493,40.89310542242578
70742,San Luis de Sincé,-,-,-,-,15,15,15,0,0,0,0,132.40356606937948,111.22645706658756,55.3444268162196
70708,San Marcos,-,-,-,-,1,1,1,0,0,0,0,4.883766360617308,3.966522549680695,2.0044097013429547
70713,San Onofre,-,-,-,1,7,8,8,0,0,0,24.277737314882252,42.8239324605408,39.09113119960909,19.36108422071636
70820,Santiago de Tolú,-,1,1,2,36,38,39,0,9.105809506465125,7.3211801742440885,76.54037504783774,308.27196437746187,265.9016164019313,139.53488372093022
70001,Sincelejo,-,14,14,5,192,197,211,0,14.199503017394392,11.750684057679072,25.319019647559244,173.87366991170478,151.33706682645402,84.63189138238775
70771,Sucre,-,-,-,-,1,1,1,0,0,0,0,10.215548064153642,8.470269354565474,3.9198776998157654
70823,Tolú Viejo,-,-,-,-,3,3,3,0,0,0,0,38.90041493775934,32.29626439875121,16.014519831313724
73,Tolima,2,162,164,33,1301,1334,1498,2.3009134626446697,33.63689593741046,28.84601854587924,40.233598712524845,257.3333069604605,227.02866449622272,129.5705402607153
73024,Alpujarra,-,1,1,-,5,5,6,0,59.031877213695395,49.85044865403788,0,309.59752321981426,266.3825253063399,154.5197012619109
73026,Alvarado,-,1,1,-,14,14,15,0,30.816640986132512,26.18486514794449,0,449.29396662387677,383.56164383561645,200.83009773731422
73030,Ambalema,-,1,1,-,6,6,7,0,40.51863857374392,34.41156228492773,0,251.0460251046025,216.37216011539851,123.26113752421202
73043,Anzoátegui,-,-,-,-,9,9,9,0,0,0,0,284.45006321112515,228.0790674100355,108.30324909747293
73055,Armero Guayabal,-,3,3,1,5,6,9,0,66.71114076050699,56.88282138794084,147.92899408284023,110.25358324145535,115.14104778353484,85.83690987124463
73067,Ataco,-,1,1,1,6,7,8,0,15.29753709652746,12.360939431396787,65.7030223390276,105.70824524312897,97.2492358988608,52.32862375719519
73124,Cajamarca,-,-,-,-,9,9,9,0,0,0,0,140.625,118.85895404120444,57.90387955993051
73148,Carmen de Apicalá,-,-,-,-,18,18,18,0,0,0,0,454.08678102926336,392.9273084479371,197.45502413339184
73152,Casabianca,-,-,-,-,1,1,1,0,0,0,0,49.85044865403788,41.135335252982316,18.953752843062926
73168,Chaparral,-,10,10,2,47,49,59,0,57.12653527563553,46.74863260249638,55.06607929515419,275.88635830007047,237.08147861428293,140.27913169595092
73200,Coello,-,-,-,-,3,3,3,0,0,0,0,99.50248756218905,84.93771234428087,42.02269225381706
73217,Coyaima,-,5,5,1,27,28,33,0,64.01229035974907,52.45488879563575,61.087354917532075,360.3844100373732,306.7148647168365,176.839397674294
73226,Cunday,-,1,1,-,7,7,8,0,31.367628607277286,26.624068157614484,0,246.21878297572988,206.794682422452,112.02912757316903
73236,Dolores,-,1,1,1,5,6,7,0,32.39390994493035,27.464982147761603,207.4688796680498,171.93947730398898,176.99115044247787,99.55909543450433
73268,Espinal,-,7,7,2,56,58,65,0,27.05104919426518,23.131319807018706,49.480455220188034,201.1060834590246,181.8866031108881,104.58567980691875
73270,Falan,-,3,3,-,1,1,4,0,105.59662090813093,90.17132551848512,0,39.65107057890563,33.288948069241016,63.181172010740795
