Departamento , MUNICIPIO DEL HECHO DANE,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Brasil,Chile,Colombia,Cuba,Ecuador,España,Estados Unidos,Italia,México,Reino Unido,Venezuela,TOTAL
Cundinamarca , Madrid,25430.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Madrid,25430.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Madrid,25430.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Madrid,25430.0,TOTAL,,0,0,4,0,0,0,0,0,0,0,0,4
Cundinamarca , Mosquera,25473.0,Hombre,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Mosquera,25473.0,Hombre,Mayores de Edad (>18 años),0,0,4,0,0,0,0,0,0,0,0,4
Cundinamarca , Mosquera,25473.0,HOMBRE,TOTAL,0,0,5,0,0,0,0,0,0,0,0,5
Cundinamarca , Mosquera,25473.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Mosquera,25473.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Mosquera,25473.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Mosquera,25473.0,TOTAL,,0,0,5,0,0,0,0,0,0,0,0,5
Cundinamarca , Nemocón,25486.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Nemocón,25486.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Nemocón,25486.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Nemocón,25486.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Nemocón,25486.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Nemocón,25486.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Nemocón,25486.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Nimaima,25489.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Nimaima,25489.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Nimaima,25489.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Nimaima,25489.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Nimaima,25489.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Nimaima,25489.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Nimaima,25489.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Pacho,25513.0,Hombre,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Pacho,25513.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Pacho,25513.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Pacho,25513.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Pacho,25513.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Pacho,25513.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Pacho,25513.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Pandi,25524.0,Hombre,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Pandi,25524.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Pandi,25524.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Pandi,25524.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Pandi,25524.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Pandi,25524.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Pandi,25524.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Paratebueno,25530.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Paratebueno,25530.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Paratebueno,25530.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Paratebueno,25530.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Paratebueno,25530.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Paratebueno,25530.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Paratebueno,25530.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Puerto Salgar,25572.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Puerto Salgar,25572.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Puerto Salgar,25572.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Puerto Salgar,25572.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Puerto Salgar,25572.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Puerto Salgar,25572.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Puerto Salgar,25572.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , San Antonio del Tequendama,25645.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Antonio del Tequendama,25645.0,Hombre,Mayores de Edad (>18 años),0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , San Antonio del Tequendama,25645.0,HOMBRE,TOTAL,0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , San Antonio del Tequendama,25645.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Antonio del Tequendama,25645.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Antonio del Tequendama,25645.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Antonio del Tequendama,25645.0,TOTAL,,0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , San Bernardo,25649.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Bernardo,25649.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , San Bernardo,25649.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , San Bernardo,25649.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Bernardo,25649.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Bernardo,25649.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Bernardo,25649.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , San Francisco,25658.0,Hombre,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , San Francisco,25658.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Francisco,25658.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , San Francisco,25658.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Francisco,25658.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Francisco,25658.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , San Francisco,25658.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Sasaima,25718.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sasaima,25718.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Sasaima,25718.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Sasaima,25718.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sasaima,25718.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sasaima,25718.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sasaima,25718.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Sibaté,25740.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sibaté,25740.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sibaté,25740.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sibaté,25740.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sibaté,25740.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Sibaté,25740.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Sibaté,25740.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Silvania,25743.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Silvania,25743.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Silvania,25743.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Silvania,25743.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Silvania,25743.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Silvania,25743.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Silvania,25743.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Simijaca,25745.0,Hombre,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Simijaca,25745.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Simijaca,25745.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Simijaca,25745.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Simijaca,25745.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Simijaca,25745.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Simijaca,25745.0,TOTAL,,0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , Soacha,25754.0,Hombre,Menores de Edad (<18 años),0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , Soacha,25754.0,Hombre,Mayores de Edad (>18 años),0,0,16,0,0,0,0,0,0,0,0,16
Cundinamarca , Soacha,25754.0,HOMBRE,TOTAL,0,0,19,0,0,0,0,0,0,0,0,19
Cundinamarca , Soacha,25754.0,Mujer,Menores de Edad (<18 años),0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , Soacha,25754.0,Mujer,Mayores de Edad (>18 años),0,0,4,0,0,0,0,0,0,0,0,4
Cundinamarca , Soacha,25754.0,MUJER,TOTAL,0,0,7,0,0,0,0,0,0,0,0,7
Cundinamarca , Soacha,25754.0,TOTAL,,0,0,26,0,0,0,0,0,0,0,0,26
Cundinamarca , Sopó,25758.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sopó,25758.0,Hombre,Mayores de Edad (>18 años),0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , Sopó,25758.0,HOMBRE,TOTAL,0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , Sopó,25758.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sopó,25758.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sopó,25758.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Sopó,25758.0,TOTAL,,0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , Tabio,25785.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tabio,25785.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Tabio,25785.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Tabio,25785.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tabio,25785.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tabio,25785.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tabio,25785.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Tena,25797.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tena,25797.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Tena,25797.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Tena,25797.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tena,25797.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tena,25797.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tena,25797.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Tenjo,25799.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tenjo,25799.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Tenjo,25799.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Tenjo,25799.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tenjo,25799.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tenjo,25799.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Tenjo,25799.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Ubaque,25841.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Ubaque,25841.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Ubaque,25841.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Ubaque,25841.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Ubaque,25841.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Ubaque,25841.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Ubaque,25841.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Venecia,25506.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Venecia,25506.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Venecia,25506.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Venecia,25506.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Venecia,25506.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Venecia,25506.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Venecia,25506.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Villa de San Diego de Ubaté,25843.0,Hombre,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Villa de San Diego de Ubaté,25843.0,Hombre,Mayores de Edad (>18 años),0,0,4,0,0,0,0,0,0,0,0,4
Cundinamarca , Villa de San Diego de Ubaté,25843.0,HOMBRE,TOTAL,0,0,5,0,0,0,0,0,0,0,0,5
Cundinamarca , Villa de San Diego de Ubaté,25843.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Villa de San Diego de Ubaté,25843.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Villa de San Diego de Ubaté,25843.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Villa de San Diego de Ubaté,25843.0,TOTAL,,0,0,6,0,0,0,0,0,0,0,0,6
Cundinamarca , Villeta,25875.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Villeta,25875.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Villeta,25875.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Villeta,25875.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Villeta,25875.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Villeta,25875.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Villeta,25875.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Viotá,25878.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Viotá,25878.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Viotá,25878.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Viotá,25878.0,Mujer,Menores de Edad (<18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Viotá,25878.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Cundinamarca , Viotá,25878.0,MUJER,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Cundinamarca , Viotá,25878.0,TOTAL,,0,0,4,0,0,0,0,0,0,0,0,4
Cundinamarca , Zipaquirá,25899.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Zipaquirá,25899.0,Hombre,Mayores de Edad (>18 años),0,0,4,0,0,0,0,0,0,0,0,4
Cundinamarca , Zipaquirá,25899.0,HOMBRE,TOTAL,0,0,4,0,0,0,0,0,0,0,0,4
Cundinamarca , Zipaquirá,25899.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Cundinamarca , Zipaquirá,25899.0,Mujer,Mayores de Edad (>18 años),0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , Zipaquirá,25899.0,MUJER,TOTAL,0,0,3,0,0,0,0,0,0,0,0,3
Cundinamarca , Zipaquirá,25899.0,TOTAL,,0,0,7,0,0,0,0,0,0,0,0,7
Guainía , Inírida,94001.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Guainía , Inírida,94001.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Guainía , Inírida,94001.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Guainía , Inírida,94001.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Guainía , Inírida,94001.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Guainía , Inírida,94001.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Guainía , Inírida,94001.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Guaviare , Miraflores,95200.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Guaviare , Miraflores,95200.0,Hombre,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Guaviare , Miraflores,95200.0,HOMBRE,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Guaviare , Miraflores,95200.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Guaviare , Miraflores,95200.0,Mujer,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Guaviare , Miraflores,95200.0,MUJER,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Guaviare , Miraflores,95200.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Guaviare , San José del Guaviare,95001.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Guaviare , San José del Guaviare,95001.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Guaviare , San José del Guaviare,95001.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Guaviare , San José del Guaviare,95001.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Guaviare , San José del Guaviare,95001.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Guaviare , San José del Guaviare,95001.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Guaviare , San José del Guaviare,95001.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Huila , Acevedo,41006.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Acevedo,41006.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Huila , Acevedo,41006.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Huila , Acevedo,41006.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Acevedo,41006.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Huila , Acevedo,41006.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Huila , Acevedo,41006.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Huila , Agrado,41013.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Agrado,41013.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Huila , Agrado,41013.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Huila , Agrado,41013.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Agrado,41013.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Agrado,41013.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Huila , Agrado,41013.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Huila , Algeciras,41020.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Algeciras,41020.0,Hombre,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Huila , Algeciras,41020.0,HOMBRE,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Huila , Algeciras,41020.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Algeciras,41020.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Algeciras,41020.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Huila , Algeciras,41020.0,TOTAL,,0,0,1,0,0,0,0,0,0,0,0,1
Huila , Campoalegre,41132.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Campoalegre,41132.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Huila , Campoalegre,41132.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Huila , Campoalegre,41132.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Campoalegre,41132.0,Mujer,Mayores de Edad (>18 años),0,0,1,0,0,0,0,0,0,0,0,1
Huila , Campoalegre,41132.0,MUJER,TOTAL,0,0,1,0,0,0,0,0,0,0,0,1
Huila , Campoalegre,41132.0,TOTAL,,0,0,3,0,0,0,0,0,0,0,0,3
Huila , Colombia,41206.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Colombia,41206.0,Hombre,Mayores de Edad (>18 años),0,0,2,0,0,0,0,0,0,0,0,2
Huila , Colombia,41206.0,HOMBRE,TOTAL,0,0,2,0,0,0,0,0,0,0,0,2
Huila , Colombia,41206.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Colombia,41206.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Colombia,41206.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
Huila , Colombia,41206.0,TOTAL,,0,0,2,0,0,0,0,0,0,0,0,2
Huila , Garzón,41298.0,Hombre,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Garzón,41298.0,Hombre,Mayores de Edad (>18 años),0,0,4,0,0,0,0,0,0,0,0,4
Huila , Garzón,41298.0,HOMBRE,TOTAL,0,0,4,0,0,0,0,0,0,0,0,4
Huila , Garzón,41298.0,Mujer,Menores de Edad (<18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Garzón,41298.0,Mujer,Mayores de Edad (>18 años),0,0,0,0,0,0,0,0,0,0,0,0
Huila , Garzón,41298.0,MUJER,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0
